method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
MaxLoss,synthetic_redundancy_hard,6,0.0,0.6,1200,1800,23,0,23,0.03366524848388508,0.005900000000000016,,,,,0.3753093918785453,1,20,0.0,0.13043478260869565,0.8167263865470886
PU-C,synthetic_redundancy_hard,6,0.0,0.6,1200,1800,12,0,12,0.02108020952437073,0.0040999999999999925,,,,,0.362259479239583,1,9,0.0,0.16666666666666666,0.6634736657142639
PU-F,synthetic_redundancy_hard,6,0.0,0.6,1200,1800,20,0,20,0.030329681176226586,0.007099999999999995,,,,,0.38650919776409864,1,17,0.0,0.2,0.7745717763900757
PU-G,synthetic_redundancy_hard,6,0.0,0.6,1200,1800,20,0,20,0.030329681176226586,0.007099999999999995,,,,,0.3877203883603215,1,17,0.0,0.15,0.7660698890686035
GREATS,synthetic_redundancy_hard,6,0.0,0.6,1200,1800,14,0,14,,0.00649999999999995,,,,,0.3722788728773594,1,11,0.0,0.14285714285714285,0.7648540735244751
MaxLoss,synthetic_redundancy_hard,6,0.0,0.7,900,2100,15,0,15,0.03276355308480561,0.0031999999999999806,,,,,0.4034538082778454,1,12,0.0,0.26666666666666666,0.7847984433174133
PU-C,synthetic_redundancy_hard,6,0.0,0.7,900,2100,18,0,18,0.03734689118573442,0.0029000000000000137,,,,,0.4211612129583955,1,15,0.0,0.2777777777777778,0.8085983991622925
PU-F,synthetic_redundancy_hard,6,0.0,0.7,900,2100,14,0,14,0.03120950743323192,0.0048000000000000265,,,,,0.4129290161654353,1,11,0.0,0.2857142857142857,0.6945202946662903
PU-G,synthetic_redundancy_hard,6,0.0,0.7,900,2100,16,0,16,0.034303702879697084,0.0037000000000000366,,,,,0.4180396590381861,1,13,0.0,0.3125,0.7770845890045166
GREATS,synthetic_redundancy_hard,6,0.0,0.7,900,2100,20,0,20,,0.0034999999999999476,,,,,0.43232665304094553,1,17,0.0,0.3,0.7930373549461365
MaxLoss,synthetic_redundancy_hard,6,0.0,0.8,600,2400,10,0,10,0.037101879774127156,0.0039000000000000146,,,,,0.44126372039318085,1,7,0.0,0.0,0.6623303890228271
PU-C,synthetic_redundancy_hard,6,0.0,0.8,600,2400,11,0,11,0.039528083987534046,0.009099999999999997,,,,,0.4491094518452883,1,8,0.0,0.0,0.698381781578064
PU-F,synthetic_redundancy_hard,6,0.0,0.8,600,2400,11,0,11,0.039528083987534046,0.00539999999999996,,,,,0.44985946360975504,1,8,0.0,0.0,0.633895754814148
PU-G,synthetic_redundancy_hard,6,0.0,0.8,600,2400,13,0,13,0.044287452939897776,0.0030999999999999917,,,,,0.45504036359488964,1,10,0.0,0.15384615384615385,0.6747407913208008
GREATS,synthetic_redundancy_hard,6,0.0,0.8,600,2400,6,0,6,,0.0030999999999999917,,,,,0.4383561806753278,1,3,0.0,0.0,0.529884397983551
MaxLoss,synthetic_redundancy_hard,6,0.4,0.0,3000,0,488,0,488,0.18637167132692412,0.01090000000000002,,,,,1.5192406931892037,1,485,0.32786885245901637,0.4610655737704918,0.519079327583313
PU-C,synthetic_redundancy_hard,6,0.4,0.0,3000,0,511,0,511,0.1944954011705704,0.018000000000000016,,,,,2.229643879458308,1,508,0.3131115459882583,0.42661448140900193,0.2623496949672699
PU-F,synthetic_redundancy_hard,6,0.4,0.0,3000,0,548,0,548,0.20752796321175992,0.008900000000000019,,,,,4.387417909689248,1,545,0.291970802919708,0.39233576642335766,0.5378094911575317
PU-G,synthetic_redundancy_hard,6,0.4,0.0,3000,0,562,0,562,0.21244820981519297,0.020399999999999974,,,,,4.56643929053098,1,559,0.27402135231316727,0.400355871886121,0.4045422077178955
GREATS,synthetic_redundancy_hard,6,0.4,0.0,3000,0,551,0,551,,0.017100000000000004,,,,,2.7102991491556168,1,548,0.27223230490018147,0.4319419237749546,0.3050030469894409
MaxLoss,synthetic_redundancy_hard,6,0.4,0.1,2700,300,503,0,503,0.21264556021196768,0.021700000000000053,,,,,1.6395673584192991,1,500,0.2803180914512923,0.3836978131212724,0.5459524989128113
PU-C,synthetic_redundancy_hard,6,0.4,0.1,2700,300,452,0,452,0.19263619818957523,0.018100000000000005,,,,,1.9459601501002908,1,449,0.31194690265486724,0.4026548672566372,0.6751084923744202
PU-F,synthetic_redundancy_hard,6,0.4,0.1,2700,300,485,0,485,0.20559546415461227,0.014100000000000001,,,,,3.626911723986268,1,482,0.2865979381443299,0.3835051546391753,0.41777727007865906
PU-G,synthetic_redundancy_hard,6,0.4,0.1,2700,300,517,0,517,0.2181203351356089,0.025599999999999956,,,,,3.836366812698543,1,514,0.2688588007736944,0.4197292069632495,0.4141711890697479
GREATS,synthetic_redundancy_hard,6,0.4,0.1,2700,300,531,0,531,,0.024399999999999977,,,,,2.6201237998902798,1,528,0.2617702448210923,0.3898305084745763,0.3280734717845917
MaxLoss,synthetic_redundancy_hard,6,0.4,0.2,2400,600,431,0,431,0.20704905519960448,0.01529999999999998,,,,,1.3507360080257058,1,428,0.29466357308584684,0.44779582366589327,0.47059565782546997
PU-C,synthetic_redundancy_hard,6,0.4,0.2,2400,600,424,0,424,0.2039513720665127,0.020299999999999985,,,,,1.7942513972520828,1,421,0.29952830188679247,0.419811320754717,0.3152679204940796
PU-F,synthetic_redundancy_hard,6,0.4,0.2,2400,600,458,0,458,0.2189731178805232,0.020199999999999996,,,,,3.435184033587575,1,455,0.26419213973799127,0.3799126637554585,0.5106402039527893
PU-G,synthetic_redundancy_hard,6,0.4,0.2,2400,600,488,0,488,0.23217938997549936,0.026699999999999946,,,,,3.575090571306646,1,485,0.26024590163934425,0.4036885245901639,0.5802275538444519
GREATS,synthetic_redundancy_hard,6,0.4,0.2,2400,600,463,0,463,,0.009399999999999964,,,,,2.208663343451917,1,460,0.27429805615550756,0.4038876889848812,0.3650999665260315
MaxLoss,synthetic_redundancy_hard,6,0.4,0.3,2100,900,373,0,373,0.20676783029921353,0.021399999999999975,,,,,1.1293649980798364,1,370,0.27882037533512066,0.38605898123324395,0.5679649710655212
PU-C,synthetic_redundancy_hard,6,0.4,0.3,2100,900,384,0,384,0.21234705648384988,0.03269999999999995,,,,,1.5657380130141973,1,381,0.2708333333333333,0.3958333333333333,0.7232900261878967
PU-F,synthetic_redundancy_hard,6,0.4,0.3,2100,900,358,0,358,0.19914505875203758,0.023599999999999954,,,,,2.4538798751309514,1,355,0.2905027932960894,0.41620111731843573,0.409371554851532
PU-G,synthetic_redundancy_hard,6,0.4,0.3,2100,900,376,0,376,0.20829032780602574,0.021100000000000008,,,,,2.112981393933296,1,373,0.26861702127659576,0.42021276595744683,0.38089075684547424
GREATS,synthetic_redundancy_hard,6,0.4,0.3,2100,900,357,0,357,,0.021599999999999953,,,,,1.6022320641204715,1,354,0.28851540616246496,0.42296918767507,0.39208585023880005
MaxLoss,synthetic_redundancy_hard,6,0.4,0.4,1800,1200,309,0,309,0.20262563222786412,0.01639999999999997,,,,,0.9462950378656387,1,306,0.30097087378640774,0.4110032362459547,0.5317306518554688
PU-C,synthetic_redundancy_hard,6,0.4,0.4,1800,1200,307,0,307,0.201433458190877,0.020199999999999996,,,,,1.2538733435794711,1,304,0.30944625407166126,0.4560260586319218,0.5448125600814819
PU-F,synthetic_redundancy_hard,6,0.4,0.4,1800,1200,336,0,336,0.21867653873050585,0.01749999999999996,,,,,1.8718742839992046,1,333,0.2708333333333333,0.4166666666666667,0.4448029100894928
PU-G,synthetic_redundancy_hard,6,0.4,0.4,1800,1200,360,0,360,0.23288004857022315,0.012700000000000045,,,,,1.9618426160886884,1,357,0.2638888888888889,0.4361111111111111,0.5090262293815613
GREATS,synthetic_redundancy_hard,6,0.4,0.4,1800,1200,343,0,343,,0.00649999999999995,,,,,1.5647134892642498,1,340,0.27696793002915454,0.39941690962099125,0.46288666129112244
MaxLoss,synthetic_redundancy_hard,6,0.4,0.5,1500,1500,280,0,280,0.22160387021722272,0.017199999999999993,,,,,0.8894128445535898,1,277,0.29642857142857143,0.4642857142857143,0.5909383296966553
PU-C,synthetic_redundancy_hard,6,0.4,0.5,1500,1500,287,0,287,0.2266072312486358,0.018199999999999994,,,,,1.1972353346645832,1,284,0.2857142857142857,0.4355400696864111,0.43675142526626587
PU-F,synthetic_redundancy_hard,6,0.4,0.5,1500,1500,278,0,278,0.22017288149800152,0.027599999999999958,,,,,1.5657071843743324,1,275,0.29136690647482016,0.42805755395683454,0.4134259819984436
PU-G,synthetic_redundancy_hard,6,0.4,0.5,1500,1500,311,0,311,0.24370382411871105,0.03080000000000005,,,,,1.70812744833529,1,308,0.26688102893890675,0.4115755627009646,0.3996888995170593
GREATS,synthetic_redundancy_hard,6,0.4,0.5,1500,1500,330,0,330,,0.0262,,,,,1.5428136484697461,1,327,0.24545454545454545,0.403030303030303,0.598743736743927
MaxLoss,synthetic_redundancy_hard,6,0.4,0.6,1200,1800,184,0,184,0.18931370513746515,0.020499999999999963,,,,,0.6896387869492173,1,181,0.31521739130434784,0.45108695652173914,0.48556220531463623
PU-C,synthetic_redundancy_hard,6,0.4,0.6,1200,1800,208,0,208,0.21112556150183082,0.018399999999999972,,,,,0.9398050336167216,1,205,0.27884615384615385,0.3894230769230769,0.3926711082458496
PU-F,synthetic_redundancy_hard,6,0.4,0.6,1200,1800,208,0,208,0.21112556150183082,0.02059999999999995,,,,,1.2230509985238314,1,205,0.27884615384615385,0.4326923076923077,0.49689704179763794
PU-G,synthetic_redundancy_hard,6,0.4,0.6,1200,1800,257,0,257,0.2551299669430591,0.02410000000000001,,,,,1.4050517743453383,1,254,0.22568093385214008,0.3852140077821012,0.4528088867664337
GREATS,synthetic_redundancy_hard,6,0.4,0.6,1200,1800,253,0,253,,0.017100000000000004,,,,,1.2080861451104283,1,250,0.22924901185770752,0.3952569169960474,0.47992292046546936
MaxLoss,synthetic_redundancy_hard,6,0.4,0.7,900,2100,160,0,160,0.22166162973735482,0.020000000000000018,,,,,0.6456146761775017,1,157,0.275,0.46875,0.6715183258056641
PU-C,synthetic_redundancy_hard,6,0.4,0.7,900,2100,169,0,169,0.23258704139152542,0.021100000000000008,,,,,0.8208144856616855,1,166,0.2603550295857988,0.4437869822485207,0.6065818667411804
PU-F,synthetic_redundancy_hard,6,0.4,0.7,900,2100,171,0,171,0.23500855593010783,0.016800000000000037,,,,,0.989730610512197,1,168,0.25146198830409355,0.4619883040935672,0.551152229309082
PU-G,synthetic_redundancy_hard,6,0.4,0.7,900,2100,178,0,178,0.243466354906559,0.028000000000000025,,,,,1.017098787240684,1,175,0.24719101123595505,0.398876404494382,0.509260892868042
GREATS,synthetic_redundancy_hard,6,0.4,0.7,900,2100,165,0,165,,0.021399999999999975,,,,,0.8844961514696479,1,162,0.26666666666666666,0.4484848484848485,0.586485743522644
MaxLoss,synthetic_redundancy_hard,6,0.4,0.8,600,2400,105,0,105,0.2281844211393036,0.05249999999999999,,,,,0.5809926083311439,1,102,0.37142857142857144,0.5047619047619047,0.662602961063385
PU-C,synthetic_redundancy_hard,6,0.4,0.8,600,2400,123,0,123,0.2613484975299798,0.059599999999999986,,,,,0.7144266441464424,1,120,0.3170731707317073,0.5121951219512195,0.7851086854934692
PU-F,synthetic_redundancy_hard,6,0.4,0.8,600,2400,120,0,120,0.25585477345157415,0.049699999999999966,,,,,0.7878496674820781,1,117,0.31666666666666665,0.45,0.7818319797515869
PU-G,synthetic_redundancy_hard,6,0.4,0.8,600,2400,122,0,122,0.25951867370167747,0.04610000000000003,,,,,0.7914619976654649,1,119,0.319672131147541,0.4672131147540984,0.7137225866317749
GREATS,synthetic_redundancy_hard,6,0.4,0.8,600,2400,112,0,112,,0.04859999999999998,,,,,0.7397599890828133,1,109,0.3392857142857143,0.44642857142857145,0.646074116230011
MaxLoss,synthetic_redundancy_hard,7,0.0,0.0,3000,0,112,0,112,0.04944029700709507,0.02090000000000003,,,,,0.22037841472774744,1,109,0.0,0.15178571428571427,0.871458888053894
PU-C,synthetic_redundancy_hard,7,0.0,0.0,3000,0,108,0,108,0.04790108359884471,0.014900000000000024,,,,,0.3148067817091942,1,105,0.0,0.16666666666666666,0.8295586705207825
PU-F,synthetic_redundancy_hard,7,0.0,0.0,3000,0,121,0,121,0.05288982600905001,0.019100000000000006,,,,,1.5199410701170564,1,118,0.0,0.19008264462809918,0.8384162783622742
PU-G,synthetic_redundancy_hard,7,0.0,0.0,3000,0,144,0,144,0.06163005332928151,0.008499999999999952,,,,,0.5970471212640405,1,141,0.0,0.1597222222222222,0.6632502675056458
GREATS,synthetic_redundancy_hard,7,0.0,0.0,3000,0,151,0,151,,0.0030999999999999917,,,,,0.5298116905614734,1,148,0.0,0.17218543046357615,0.6464487314224243
MaxLoss,synthetic_redundancy_hard,7,0.0,0.1,2700,300,47,0,47,0.02636197186075151,0.006299999999999972,,,,,0.1592009887099266,1,44,0.0,0.1276595744680851,0.9217631220817566
PU-C,synthetic_redundancy_hard,7,0.0,0.1,2700,300,75,0,75,0.03889582690317184,0.0121,,,,,0.2781138280406594,1,72,0.0,0.2,0.919515073299408
PU-F,synthetic_redundancy_hard,7,0.0,0.1,2700,300,62,0,62,0.03313811658881605,0.007399999999999962,,,,,0.26920332200825214,1,59,0.0,0.16129032258064516,0.9017009735107422
PU-G,synthetic_redundancy_hard,7,0.0,0.1,2700,300,83,0,83,0.04239818482892588,0.005299999999999971,,,,,0.3450368633493781,1,80,0.0,0.1686746987951807,0.9015042185783386
GREATS,synthetic_redundancy_hard,7,0.0,0.1,2700,300,102,0,102,,0.00990000000000002,,,,,0.40187000948935747,1,99,0.0,0.16666666666666666,0.8906930685043335
MaxLoss,synthetic_redundancy_hard,7,0.0,0.2,2400,600,35,0,35,0.023383291845675558,0.009800000000000031,,,,,0.17956371419131756,1,32,0.0,0.08571428571428572,0.8528722524642944
PU-C,synthetic_redundancy_hard,7,0.0,0.2,2400,600,45,0,45,0.02860994538059458,0.0027000000000000357,,,,,0.2358827255666256,1,42,0.0,0.17777777777777778,0.8921215534210205
PU-F,synthetic_redundancy_hard,7,0.0,0.2,2400,600,52,0,52,0.032201003341469914,0.010199999999999987,,,,,0.27790028136223555,1,49,0.0,0.11538461538461539,0.8960369825363159
PU-G,synthetic_redundancy_hard,7,0.0,0.2,2400,600,39,0,39,0.025489639083389193,0.0049000000000000155,,,,,0.23340790811926126,1,36,0.0,0.10256410256410256,0.8375746607780457
GREATS,synthetic_redundancy_hard,7,0.0,0.2,2400,600,48,0,48,,0.008000000000000007,,,,,0.26412453316152096,1,45,0.0,0.10416666666666667,0.8744311928749084
MaxLoss,synthetic_redundancy_hard,7,0.0,0.3,2100,900,33,0,33,0.025494333414826542,0.00660000000000005,,,,,0.24215425364673138,1,30,0.0,0.21212121212121213,0.8543832302093506
PU-C,synthetic_redundancy_hard,7,0.0,0.3,2100,900,39,0,39,0.029112085641827434,0.0050000000000000044,,,,,0.28328186087310314,1,36,0.0,0.15384615384615385,0.8574174046516418
PU-F,synthetic_redundancy_hard,7,0.0,0.3,2100,900,41,0,41,0.03030511160613969,0.005099999999999993,,,,,0.2995798774063587,1,38,0.0,0.17073170731707318,0.8885344862937927
PU-G,synthetic_redundancy_hard,7,0.0,0.3,2100,900,44,0,44,0.03208407701458782,0.007499999999999951,,,,,0.3090348681434989,1,41,0.0,0.18181818181818182,0.8084537386894226
GREATS,synthetic_redundancy_hard,7,0.0,0.3,2100,900,38,0,38,,0.006700000000000039,,,,,0.2966064056381583,1,35,0.0,0.13157894736842105,0.8169766068458557
MaxLoss,synthetic_redundancy_hard,7,0.0,0.4,1800,1200,21,0,21,0.021014346624724567,0.0029000000000000137,,,,,0.26215487252920866,1,18,0.0,0.19047619047619047,0.8558374047279358
PU-C,synthetic_redundancy_hard,7,0.0,0.4,1800,1200,26,0,26,0.024695796193554997,0.008299999999999974,,,,,0.28792482055723667,1,23,0.0,0.15384615384615385,0.8186948895454407
PU-F,synthetic_redundancy_hard,7,0.0,0.4,1800,1200,19,0,19,0.019513480714522302,0.0039000000000000146,,,,,0.27637242432683706,1,16,0.0,0.21052631578947367,0.7979995012283325
PU-G,synthetic_redundancy_hard,7,0.0,0.4,1800,1200,15,0,15,0.016449099872261286,0.00539999999999996,,,,,0.2649487415328622,1,12,0.0,0.26666666666666666,0.7258291244506836
GREATS,synthetic_redundancy_hard,7,0.0,0.4,1800,1200,9,0,9,,0.0032999999999999696,,,,,0.24707423243671656,1,6,0.0,0.2222222222222222,0.6701645255088806
MaxLoss,synthetic_redundancy_hard,7,0.0,0.5,1500,1500,21,0,21,0.025193650973960757,0.010099999999999998,,,,,0.30590044893324375,1,18,0.0,0.047619047619047616,0.7938911318778992
PU-C,synthetic_redundancy_hard,7,0.0,0.5,1500,1500,19,0,19,0.023395154566969723,0.0043999999999999595,,,,,0.3147826613858342,1,16,0.0,0.10526315789473684,0.8203060626983643
PU-F,synthetic_redundancy_hard,7,0.0,0.5,1500,1500,20,0,20,0.02429716510232538,0.00880000000000003,,,,,0.32039033342152834,1,17,0.0,0.1,0.8068702816963196
PU-G,synthetic_redundancy_hard,7,0.0,0.5,1500,1500,18,0,18,0.022487208247184753,0.0049000000000000155,,,,,0.31637849379330873,1,15,0.0,0.2222222222222222,0.777569055557251
GREATS,synthetic_redundancy_hard,7,0.0,0.5,1500,1500,25,0,25,,0.009600000000000053,,,,,0.33920516166836023,1,22,0.0,0.04,0.7916408181190491
MaxLoss,synthetic_redundancy_hard,7,0.0,0.6,1200,1800,9,0,9,0.017408457002602518,0.0037000000000000366,,,,,0.3510501431301236,1,6,0.0,0.1111111111111111,0.6100282073020935
PU-C,synthetic_redundancy_hard,7,0.0,0.6,1200,1800,15,0,15,0.024623136851005256,0.0042999999999999705,,,,,0.36976189631968737,1,12,0.0,0.13333333333333333,0.6667218804359436
PU-F,synthetic_redundancy_hard,7,0.0,0.6,1200,1800,15,0,15,0.024623136851005256,0.005299999999999971,,,,,0.372283760458231,1,12,0.0,0.13333333333333333,0.7722254991531372
PU-G,synthetic_redundancy_hard,7,0.0,0.6,1200,1800,16,0,16,0.025781950331293046,0.0041999999999999815,,,,,0.3760006371885538,1,13,0.0,0.0625,0.7315608263015747
GREATS,synthetic_redundancy_hard,7,0.0,0.6,1200,1800,11,0,11,,0.0023999999999999577,,,,,0.3630655091255903,1,8,0.0,0.09090909090909091,0.6835849285125732
MaxLoss,synthetic_redundancy_hard,7,0.0,0.7,900,2100,5,0,5,0.01623230002587661,0.0032999999999999696,,,,,0.3888162327930331,1,2,0.0,0.2,0.44060373306274414
PU-C,synthetic_redundancy_hard,7,0.0,0.7,900,2100,10,0,10,0.024822357401717454,0.006800000000000028,,,,,0.400514330714941,1,7,0.0,0.2,0.6502442955970764
PU-F,synthetic_redundancy_hard,7,0.0,0.7,900,2100,7,0,7,0.019781653478275985,0.0020000000000000018,,,,,0.3950566854327917,1,4,0.0,0.14285714285714285,0.5266896486282349
PU-G,synthetic_redundancy_hard,7,0.0,0.7,900,2100,14,0,14,0.03120950743323192,0.0049000000000000155,,,,,0.41230942215770483,1,11,0.0,0.14285714285714285,0.7194483876228333
GREATS,synthetic_redundancy_hard,7,0.0,0.7,900,2100,14,0,14,,0.008000000000000007,,,,,0.41474825143814087,1,11,0.0,0.21428571428571427,0.7384940385818481
MaxLoss,synthetic_redundancy_hard,7,0.0,0.8,600,2400,8,0,8,0.03213391738245264,0.0037000000000000366,,,,,0.438194140791893,1,5,0.0,0.0,0.6215819716453552
PU-C,synthetic_redundancy_hard,7,0.0,0.8,600,2400,12,0,12,0.04192207753658295,0.005299999999999971,,,,,0.4510989151895046,1,9,0.0,0.08333333333333333,0.7253817319869995
PU-F,synthetic_redundancy_hard,7,0.0,0.8,600,2400,11,0,11,0.039528083987534046,0.005600000000000049,,,,,0.449153658002615,1,8,0.0,0.09090909090909091,0.693547248840332
PU-G,synthetic_redundancy_hard,7,0.0,0.8,600,2400,8,0,8,0.03213391738245264,0.0036000000000000476,,,,,0.44170164968818426,1,5,0.0,0.125,0.6053890585899353
GREATS,synthetic_redundancy_hard,7,0.0,0.8,600,2400,9,0,9,,0.0023999999999999577,,,,,0.44603550620377064,1,6,0.0,0.1111111111111111,0.6407967805862427
MaxLoss,synthetic_redundancy_hard,7,0.4,0.0,3000,0,478,0,478,0.18283396633341908,0.021100000000000008,,,,,1.4724460626021028,1,475,0.32217573221757323,0.42887029288702927,0.6269932389259338
PU-C,synthetic_redundancy_hard,7,0.4,0.0,3000,0,466,0,466,0.17858403647551313,0.021399999999999975,,,,,1.97056729439646,1,463,0.33476394849785407,0.45493562231759654,0.511900007724762
PU-F,synthetic_redundancy_hard,7,0.4,0.0,3000,0,419,0,419,0.1618862779578194,0.020499999999999963,,,,,3.1007945453748107,1,416,0.3198090692124105,0.4295942720763723,0.465189665555954
PU-G,synthetic_redundancy_hard,7,0.4,0.0,3000,0,441,0,441,0.16971294325776398,0.02310000000000001,,,,,3.1138710053637624,1,438,0.3129251700680272,0.42630385487528344,0.36772021651268005
GREATS,synthetic_redundancy_hard,7,0.4,0.0,3000,0,495,0,495,,0.023399999999999976,,,,,2.334352287463844,1,492,0.32323232323232326,0.45454545454545453,0.3998817801475525
MaxLoss,synthetic_redundancy_hard,7,0.4,0.1,2700,300,448,0,448,0.1910622454015538,0.02429999999999999,,,,,1.4065715773031116,1,445,0.3125,0.4375,0.5200504064559937
PU-C,synthetic_redundancy_hard,7,0.4,0.1,2700,300,443,0,443,0.18909381807316095,0.013800000000000034,,,,,1.8925015460699797,1,440,0.3182844243792325,0.43792325056433407,0.3109058737754822
PU-F,synthetic_redundancy_hard,7,0.4,0.1,2700,300,446,0,446,0.1902750066947192,0.01770000000000005,,,,,3.390521777793765,1,443,0.2982062780269058,0.4170403587443946,0.45906856656074524
PU-G,synthetic_redundancy_hard,7,0.4,0.1,2700,300,501,0,501,0.21186284010764211,0.021499999999999964,,,,,4.080592765472829,1,498,0.27944111776447106,0.4091816367265469,0.4349631369113922
GREATS,synthetic_redundancy_hard,7,0.4,0.1,2700,300,476,0,476,,0.03320000000000001,,,,,2.279137191362679,1,473,0.27310924369747897,0.40756302521008403,0.4465503990650177
MaxLoss,synthetic_redundancy_hard,7,0.4,0.2,2400,600,379,0,379,0.18397163227200508,0.015199999999999991,,,,,1.1414325963705778,1,376,0.3113456464379947,0.44063324538258575,0.33513760566711426
PU-C,synthetic_redundancy_hard,7,0.4,0.2,2400,600,405,0,405,0.19552976760314777,0.01419999999999999,,,,,1.6869463557377458,1,402,0.28888888888888886,0.4049382716049383,0.452818363904953
PU-F,synthetic_redundancy_hard,7,0.4,0.2,2400,600,375,0,375,0.1821898182388395,0.025399999999999978,,,,,2.657977652736008,1,372,0.288,0.3893333333333333,0.30317819118499756
PU-G,synthetic_redundancy_hard,7,0.4,0.2,2400,600,408,0,408,0.1968608446768485,0.012299999999999978,,,,,2.994371079839766,1,405,0.2818627450980392,0.3946078431372549,0.5006650686264038
GREATS,synthetic_redundancy_hard,7,0.4,0.2,2400,600,440,0,440,,0.01849999999999996,,,,,2.0689120022580028,1,437,0.2727272727272727,0.39090909090909093,0.35755616426467896
MaxLoss,synthetic_redundancy_hard,7,0.4,0.3,2100,900,351,0,351,0.19558174518169835,0.022800000000000042,,,,,1.0602844916284084,1,348,0.31339031339031337,0.4472934472934473,0.5430022478103638
PU-C,synthetic_redundancy_hard,7,0.4,0.3,2100,900,356,0,356,0.19812736718449742,0.02839999999999998,,,,,1.440613640472293,1,353,0.32865168539325845,0.46629213483146065,0.4569781422615051
PU-F,synthetic_redundancy_hard,7,0.4,0.3,2100,900,328,0,328,0.18384538451209664,0.00990000000000002,,,,,1.9788027741014957,1,325,0.32926829268292684,0.4878048780487805,0.39066410064697266
PU-G,synthetic_redundancy_hard,7,0.4,0.3,2100,900,378,0,378,0.209304952993989,0.0242,,,,,2.217948893085122,1,375,0.30423280423280424,0.4656084656084656,0.364143431186676
GREATS,synthetic_redundancy_hard,7,0.4,0.3,2100,900,373,0,373,,0.020499999999999963,,,,,1.6962128961458802,1,370,0.2975871313672922,0.4075067024128686,0.31259071826934814
MaxLoss,synthetic_redundancy_hard,7,0.4,0.4,1800,1200,310,0,310,0.20322154753375798,0.023399999999999976,,,,,0.9514002939686179,1,307,0.27741935483870966,0.42258064516129035,0.7034599781036377
PU-C,synthetic_redundancy_hard,7,0.4,0.4,1800,1200,291,0,291,0.19187918654643,0.016800000000000037,,,,,1.1802554475143552,1,288,0.3024054982817869,0.436426116838488,0.561975359916687
PU-F,synthetic_redundancy_hard,7,0.4,0.4,1800,1200,305,0,305,0.20024082355666906,0.021599999999999953,,,,,1.784123663790524,1,302,0.28524590163934427,0.4459016393442623,0.4882833659648895
PU-G,synthetic_redundancy_hard,7,0.4,0.4,1800,1200,356,0,356,0.2305167688173242,0.019299999999999984,,,,,2.1662157867103815,1,353,0.24719101123595505,0.4101123595505618,0.41935810446739197
GREATS,synthetic_redundancy_hard,7,0.4,0.4,1800,1200,331,0,331,,0.0121,,,,,1.5103588718920946,1,328,0.26586102719033233,0.4169184290030212,0.5405194759368896
MaxLoss,synthetic_redundancy_hard,7,0.4,0.5,1500,1500,248,0,248,0.19862606265814975,0.023800000000000043,,,,,0.7902628947049379,1,245,0.2903225806451613,0.4475806451612903,0.7539530396461487
PU-C,synthetic_redundancy_hard,7,0.4,0.5,1500,1500,276,0,276,0.21874123573070392,0.018900000000000028,,,,,1.1513457875698805,1,273,0.2608695652173913,0.38768115942028986,0.49599772691726685
PU-F,synthetic_redundancy_hard,7,0.4,0.5,1500,1500,266,0,266,0.2115729635115713,0.03059999999999996,,,,,1.5145769231021404,1,263,0.2706766917293233,0.424812030075188,0.3532392382621765
PU-G,synthetic_redundancy_hard,7,0.4,0.5,1500,1500,253,0,253,0.20222829171689227,0.01880000000000004,,,,,1.3630398930981755,1,250,0.2845849802371542,0.4426877470355731,0.5207757353782654
GREATS,synthetic_redundancy_hard,7,0.4,0.5,1500,1500,303,0,303,,0.02090000000000003,,,,,1.4092639135196805,1,300,0.2376237623762376,0.41914191419141916,0.5385827422142029
MaxLoss,synthetic_redundancy_hard,7,0.4,0.6,1200,1800,213,0,213,0.21564663999015465,0.0262,,,,,0.7561095291748643,1,210,0.3004694835680751,0.4507042253521127,0.4286468029022217
PU-C,synthetic_redundancy_hard,7,0.4,0.6,1200,1800,234,0,234,0.23455584445036948,0.02739999999999998,,,,,1.0266958195716143,1,231,0.29914529914529914,0.47435897435897434,0.5261204838752747
PU-F,synthetic_redundancy_hard,7,0.4,0.6,1200,1800,241,0,241,0.24083194171544164,0.023299999999999987,,,,,1.3486017975956202,1,238,0.27800829875518673,0.4730290456431535,0.43766653537750244
PU-G,synthetic_redundancy_hard,7,0.4,0.6,1200,1800,247,0,247,0.246201274683699,0.01739999999999997,,,,,1.384245396591723,1,244,0.2834008097165992,0.44129554655870445,0.5810670852661133
GREATS,synthetic_redundancy_hard,7,0.4,0.6,1200,1800,261,0,261,,0.03380000000000005,,,,,1.2484098691493273,1,258,0.26436781609195403,0.4521072796934866,0.48206549882888794
MaxLoss,synthetic_redundancy_hard,7,0.4,0.7,900,2100,119,0,119,0.17121488763950765,0.04239999999999999,,,,,0.5612158980220556,1,116,0.3025210084033613,0.4789915966386555,0.9049758315086365
PU-C,synthetic_redundancy_hard,7,0.4,0.7,900,2100,140,0,140,0.1972026217263192,0.03200000000000003,,,,,0.7253589518368244,1,137,0.32142857142857145,0.4642857142857143,0.5280070900917053
